pitch_type,game_date,release_speed,player_name,bb_type,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,estimated_ba_using_speedangle,estimated_woba_using_speedangle,launch_speed_angle
FC,9/27/2022,93.8,"Bell, Josh",ground_ball,9,62.9,-12,93.9,2354,0.069,0.064,2
SL,9/27/2022,86.7,"Profar, Jurickson",ground_ball,47,51.8,6,86.7,2425,0.134,0.121,1
SI,9/27/2022,95.1,"Drury, Brandon",ground_ball,76,39.8,22,95.3,2119,0.206,0.185,1
FF,9/27/2022,94.5,"Azocar, José",popup,54,28.3,42,94.2,2474,0.131,0.118,1
CH,9/27/2022,92.7,"Bell, Josh",fly_ball,384,101.5,34,92.9,1144,0.429,0.848,6
FF,9/27/2022,94.9,"Nola, Austin",line_drive,346,102.7,17,94.8,2280,0.48,0.552,5
FF,9/27/2022,95.5,"Kim, Ha-Seong",ground_ball,4,21,-35,96.1,2294,0.294,0.303,1
SL,9/25/2022,78,"Kim, Ha-Seong",fly_ball,226,77.8,49,79.6,2391,0.06,0.057,3
SL,9/25/2022,87.2,"Azocar, José",fly_ball,386,98.4,27,86.5,2337,0.42,0.698,6
FC,9/25/2022,90.6,"Drury, Brandon",fly_ball,452,100.6,28,90.8,2312,0.649,1.238,6
FF,9/25/2022,92.6,"Nola, Austin",line_drive,343,95.1,19,94.4,2585,0.349,0.367,4
FF,9/25/2022,96.3,"Campusano, Luis",ground_ball,29,89.3,-4,97.3,2524,0.191,0.183,2
FC,9/25/2022,90.6,"Machado, Manny",line_drive,421,104.7,21,90.9,2108,0.729,1.102,6
FF,9/25/2022,97,"Profar, Jurickson",ground_ball,5,102.3,-24,97.6,2467,0.137,0.123,2
SI,9/25/2022,94.3,"Profar, Jurickson",ground_ball,49,96.3,1,96.1,2441,0.411,0.384,4
FF,9/25/2022,97.4,"Myers, Wil",ground_ball,78,87.3,4,97.3,2570,0.354,0.319,2
SL,9/25/2022,81.8,"Cronenworth, Jake",popup,126,85.5,66,82.5,2440,0.006,0.007,3
FC,9/25/2022,90.3,"Soto, Juan",line_drive,243,92,14,90.6,2255,0.943,0.92,4
KC,9/25/2022,73.9,"Drury, Brandon",ground_ball,5,63.3,-30,74.2,2501,0.046,0.042,2
SI,9/25/2022,94.6,"Cronenworth, Jake",ground_ball,15,90.3,-8,95.7,2510,0.166,0.159,2
FC,9/25/2022,91.6,"Kim, Ha-Seong",line_drive,151,99.6,8,91.7,2194,0.671,0.622,4
SI,9/24/2022,96.2,"Soto, Juan",fly_ball,185,90.2,63,96.1,2295,0.006,0.006,3
SI,9/24/2022,97.6,"Cronenworth, Jake",line_drive,191,92.4,10,97.7,2479,0.7,0.672,4
SL,9/24/2022,85,"Profar, Jurickson",ground_ball,87,102.6,3,84.6,2322,0.546,0.522,4
FC,9/24/2022,90.5,"Bell, Josh",ground_ball,5,89.4,-21,90.6,2331,0.111,0.111,2
SL,9/24/2022,85.2,"Profar, Jurickson",ground_ball,15,87.5,-11,85.6,2865,0.143,0.133,2
SI,9/24/2022,96,"Grisham, Trent",ground_ball,5,99.7,-15,96.2,2332,0.186,0.167,2
FC,9/24/2022,91.3,"Drury, Brandon",fly_ball,370,100.2,40,91.4,2095,0.131,0.242,3
SI,9/24/2022,93.1,"Nola, Austin",ground_ball,13,102.6,-7,93.6,2250,0.317,0.298,2
SI,9/24/2022,95.3,"Drury, Brandon",line_drive,207,104.6,8,95.2,2409,0.691,0.665,4
FC,9/24/2022,90.7,"Machado, Manny",ground_ball,2,62.8,-55,90.5,2195,0.231,0.208,2
SI,9/23/2022,98.9,"Soto, Juan",ground_ball,5,97.1,-21,99,2501,0.126,0.117,2
SI,9/23/2022,94.4,"Grisham, Trent",fly_ball,373,102.3,37,94,1992,0.377,0.746,5
FF,9/23/2022,98.1,"Drury, Brandon",ground_ball,5,87.3,-34,98.1,2272,0.074,0.069,2
SI,9/23/2022,94.6,"Myers, Wil",fly_ball,203,64.5,41,94.4,1996,0.426,0.383,4
FF,9/23/2022,97.6,"Machado, Manny",line_drive,268,76.2,27,97.8,2400,0.537,0.498,4
SL,9/23/2022,88.5,"Azocar, José",ground_ball,45,72.2,2,88.9,2647,0.137,0.131,2
FF,9/23/2022,98.3,"Soto, Juan",fly_ball,440,108,30,98.5,2345,0.949,1.982,6
FF,9/23/2022,96.6,"Profar, Jurickson",line_drive,376,101.9,19,96.9,2239,0.451,0.575,5
SI,9/23/2022,98.8,"Kim, Ha-Seong",ground_ball,5,76.6,-22,98.6,2516,0.026,0.023,2
CH,9/23/2022,89.8,"Cronenworth, Jake",popup,201,81.5,61,89.6,2286,0.023,0.024,3
SL,9/22/2022,90.1,"Kim, Ha-Seong",popup,46,26.6,46,90.6,2497,0.12,0.108,1
SL,9/22/2022,85.8,"Profar, Jurickson",line_drive,153,103.2,8,85.3,2383,0.683,0.628,4
CU,9/22/2022,81.6,"Soto, Juan",ground_ball,57,83.9,3,81.8,2507,0.294,0.268,2
FF,9/22/2022,102.9,"Cronenworth, Jake",fly_ball,263,79.9,33,103.3,2728,0.049,0.044,3
CH,9/22/2022,84.5,"Profar, Jurickson",fly_ball,344,91.2,33,84,2343,0.06,0.105,3
FF,9/22/2022,94.7,"Grisham, Trent",fly_ball,197,85.7,60,93,2348,0.02,0.024,3
SL,9/22/2022,90.8,"Machado, Manny",fly_ball,411,102.6,30,91.4,2522,0.697,1.399,6
SI,9/22/2022,94.4,"Campusano, Luis",line_drive,311,103.6,16,94.7,2270,0.54,0.594,5
SI,9/21/2022,92.8,"Azocar, José",ground_ball,18,99.8,-6,93.4,2043,0.28,0.252,2
SI,9/21/2022,95,"Bell, Josh",ground_ball,12,80.1,-11,93.6,2016,0.103,0.093,2
SI,9/21/2022,91.2,"Nola, Austin",popup,26,73.4,87,91.9,1973,0,0,3
SI,9/21/2022,92,"Myers, Wil",line_drive,214,74.7,20,92.4,1984,0.949,0.892,4
SI,9/21/2022,91.9,"Kim, Ha-Seong",ground_ball,4,96.9,-27,92.5,1927,0.091,0.082,2
CH,9/21/2022,87.8,"Drury, Brandon",ground_ball,33,72.9,1,86.1,1459,0.117,0.105,2
SI,9/20/2022,93.7,"Nola, Austin",ground_ball,10,97.6,-16,93.3,2047,0.151,0.136,2
CH,9/20/2022,85,"Kim, Ha-Seong",line_drive,274,105.9,15,84.3,1406,0.611,0.657,5
FF,9/20/2022,93.3,"Bell, Josh",line_drive,277,110.1,11,92.8,1982,0.891,0.927,5
SI,9/20/2022,93.8,"Cronenworth, Jake",ground_ball,9,69.3,-15,93.1,1901,0.051,0.046,2
SI,9/20/2022,92.7,"Drury, Brandon",fly_ball,245,88,54,92,1991,0.014,0.013,3
SL,9/20/2022,83.6,"Soto, Juan",line_drive,236,84.3,19,83.1,2213,0.786,0.757,4
FF,9/20/2022,91.9,"Profar, Jurickson",ground_ball,32,93.3,-2,91.8,1924,0.274,0.25,2
SI,9/20/2022,94.9,"Azocar, José",ground_ball,21,105,-5,94.3,2003,0.369,0.334,2
SI,9/20/2022,93.1,"Nola, Austin",fly_ball,372,97.3,25,91.9,1852,0.351,0.512,5
FF,9/18/2022,94.2,"Azocar, José",line_drive,318,105.6,14,94.6,2273,0.7,0.752,5
CH,9/18/2022,84.6,"Myers, Wil",ground_ball,21,94.8,-8,84.7,1090,0.231,0.225,2
FC,9/18/2022,92.1,"Machado, Manny",fly_ball,275,79.5,36,91.8,2219,0.034,0.033,3
