pitch_type,game_date,release_speed,player_name,bb_type,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,estimated_ba_using_speedangle,estimated_woba_using_speedangle,launch_speed_angle
SL,9/9/2022,83.5,"Jansen, Danny",line_drive,198,68.8,21,82.3,2654,0.84,0.771,4
FF,9/9/2022,96.9,"Espinal, Santiago",fly_ball,353,98.1,42,93.6,2715,0.043,0.067,3
SL,9/9/2022,90.7,"Jansen, Danny",line_drive,268,102.3,15,91.2,2230,0.626,0.641,4
FF,9/7/2022,92.6,"Merrifield, Whit",fly_ball,372,101.9,36,92.3,2216,0.454,0.934,6
FC,9/7/2022,89.8,"Tapia, Raimel",ground_ball,24,107.4,-6,90.4,2518,0.414,0.404,2
SI,9/7/2022,92,"Chapman, Matt",ground_ball,22,105.7,-6,92,2163,0.383,0.355,2
SI,9/7/2022,91.6,"Kirk, Alejandro",fly_ball,211,69,31,91.8,2133,0.851,0.827,4
SI,9/7/2022,91,"Bichette, Bo",line_drive,310,107.2,16,91.2,2130,0.637,0.76,5
SL,9/7/2022,83.3,"Kirk, Alejandro",popup,90,54.7,65,81.2,2445,0.003,0.003,1
SI,9/7/2022,92.7,"Guerrero Jr., Vladimir",line_drive,212,97.4,9,90.6,2169,0.634,0.571,4
CH,9/7/2022,85.5,"Bradley Jr., Jackie",fly_ball,313,92.2,35,85,1326,0.046,0.064,3
FF,9/7/2022,93.3,"Espinal, Santiago",ground_ball,29,94.6,-2,92.6,2177,0.311,0.296,2
FF,9/6/2022,100.9,"Kirk, Alejandro",ground_ball,9,104.4,-10,101,2450,0.28,0.252,2
FF,9/6/2022,100.8,"Bichette, Bo",line_drive,202,67.6,23,100.4,2463,0.891,0.831,4
FF,9/6/2022,99.9,"Guerrero Jr., Vladimir",line_drive,362,97.8,21,99.8,2352,0.28,0.339,5
FF,9/6/2022,101.9,"Springer, George",popup,134,68.7,63,101.6,2452,0.006,0.005,3
FC,9/6/2022,90.2,"Hernández, Teoscar",ground_ball,15,105.6,-4,90.6,2499,0.389,0.35,2
FF,9/6/2022,99.7,"Merrifield, Whit",ground_ball,90,72.3,7,100.1,2367,0.191,0.172,2
FF,9/6/2022,99.5,"Kirk, Alejandro",line_drive,282,104.9,14,99.4,2445,0.714,0.752,5
FF,9/6/2022,98.6,"Espinal, Santiago",ground_ball,47,81.4,1,98.3,2426,0.189,0.17,2
FC,9/6/2022,87.6,"Bichette, Bo",line_drive,183,105.3,10,87.9,2505,0.82,0.807,4
CH,9/5/2022,84.9,"Chapman, Matt",fly_ball,320,102.5,48,84.4,2056,0.029,0.047,3
SI,9/5/2022,89.2,"Bichette, Bo",line_drive,324,106.6,15,88.8,2235,0.637,0.702,5
CU,9/5/2022,80.4,"Guerrero Jr., Vladimir",fly_ball,287,91.4,46,80,2012,0.003,0.003,3
SI,9/5/2022,89.7,"Springer, George",ground_ball,144,62.5,18,89.5,2314,0.409,0.368,2
CH,9/5/2022,88.2,"Bradley Jr., Jackie",ground_ball,3,76.9,-44,87.7,2204,0.106,0.095,2
SL,9/5/2022,85.1,"Biggio, Cavan",ground_ball,5,60.7,-27,85.5,2356,0.04,0.036,2
CU,9/5/2022,80.4,"Hernández, Teoscar",fly_ball,292,88.3,30,79.5,2020,0.057,0.069,3
SI,9/5/2022,90.1,"Chapman, Matt",ground_ball,15,109.1,-8,89.7,2274,0.386,0.371,2
CH,9/5/2022,84.3,"Bichette, Bo",line_drive,420,110.2,19,84,1875,0.843,1.315,6
SI,9/5/2022,90.8,"Guerrero Jr., Vladimir",ground_ball,4,89.8,-34,90.3,2440,0.094,0.093,2
SL,9/5/2022,87.7,"Bichette, Bo",line_drive,257,82.1,21,87.9,2611,0.726,0.702,4
CH,9/5/2022,85.1,"Guerrero Jr., Vladimir",ground_ball,147,112.8,5,85.3,2136,0.691,0.661,4
FF,9/5/2022,94.9,"Espinal, Santiago",ground_ball,37,69.8,0,94.6,2202,0.126,0.12,2
FC,9/5/2022,89.9,"Hernández, Teoscar",fly_ball,415,105.8,38,90.3,2393,0.526,1.068,6
CH,9/5/2022,85.1,"Springer, George",ground_ball,25,105.4,-3,85.3,2209,0.394,0.365,2
CH,9/5/2022,85.1,"Gurriel Jr., Lourdes",line_drive,343,103.7,16,84.1,1633,0.54,0.594,5
FF,9/5/2022,96.3,"Kirk, Alejandro",fly_ball,274,96.2,54,96.5,2350,0.006,0.005,3
FF,9/5/2022,93.7,"Bradley Jr., Jackie",ground_ball,71,103.6,2,93.2,2355,0.474,0.427,4
