pitch_type,game_date,release_speed,player_name,bb_type,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,estimated_ba_using_speedangle,estimated_woba_using_speedangle,launch_speed_angle
CU,9/22/2022,82,"Díaz, Aledmys",ground_ball,35,87.9,-3,82.4,2513,0.2,0.185,2
FC,9/21/2022,86.3,"Maldonado, Martín",ground_ball,3,60.8,-41,86.6,2541,0.151,0.15,2
FC,9/21/2022,86.2,"McCormick, Chas",line_drive,250,97.6,17,85.9,2597,0.509,0.557,4
SI,9/21/2022,89.8,"Mancini, Trey",fly_ball,279,80.9,39,89.7,2182,0.02,0.018,3
SL,9/21/2022,82.4,"Mancini, Trey",popup,212,74.2,50,81.1,2945,0.111,0.111,3
FC,9/21/2022,84.4,"Dubón, Mauricio",line_drive,139,76,11,84.6,2210,0.349,0.314,4
SI,9/21/2022,89.2,"Gurriel, Yuli",ground_ball,16,79.2,-5,87.7,2282,0.123,0.117,2
SL,9/21/2022,81,"Tucker, Kyle",fly_ball,440,109.2,25,80.2,2929,0.977,1.979,6
CH,9/21/2022,84.9,"Díaz, Aledmys",ground_ball,2,82.3,-48,83.5,2055,0.111,0.1,2
FC,9/21/2022,87,"Maldonado, Martín",fly_ball,438,105.8,29,86.7,2261,0.894,1.843,6
SI,9/21/2022,89.7,"Alvarez, Yordan",line_drive,310,95.3,18,88.8,2338,0.423,0.416,4
FC,9/21/2022,85.7,"McCormick, Chas",fly_ball,396,99.4,28,85.1,2302,0.446,0.774,6
FC,9/21/2022,86.5,"Peña, Jeremy",ground_ball,130,107.5,6,86,2481,0.603,0.554,4
SI,9/20/2022,97.8,"Bregman, Alex",ground_ball,10,90.9,-9,96.8,2223,0.163,0.147,2
FF,9/20/2022,93.1,"Peña, Jeremy",fly_ball,352,97.8,29,94.7,2047,0.354,0.616,6
SL,9/20/2022,87.6,"Diaz, Yainer",fly_ball,410,105.9,22,87,2329,0.837,1.427,6
SI,9/20/2022,97,"Díaz, Aledmys",line_drive,102,68.9,8,96.2,2135,0.189,0.17,2
SL,9/20/2022,87.2,"Peña, Jeremy",fly_ball,335,98.2,42,87,2573,0.043,0.067,3
FF,9/20/2022,94.3,"Maldonado, Martín",popup,149,64.7,60,95.4,2329,0.009,0.008,3
FF,9/20/2022,98.1,"Tucker, Kyle",line_drive,314,90.3,24,97.1,2209,0.157,0.175,3
FF,9/20/2022,93.3,"Dubón, Mauricio",line_drive,206,66.2,24,94.7,2310,0.843,0.777,4
SI,9/19/2022,95.1,"Gurriel, Yuli",line_drive,305,88.8,19,94.7,2300,0.614,0.618,4
SL,9/19/2022,83.6,"Tucker, Kyle",ground_ball,86,99,3,83.6,2748,0.463,0.417,4
FF,9/19/2022,96.9,"Bregman, Alex",fly_ball,248,75.5,45,96.4,2365,0.131,0.136,3
SL,9/19/2022,87.2,"Altuve, Jose",ground_ball,71,87.3,4,88.1,2792,0.354,0.319,2
FF,9/19/2022,96,"Alvarez, Yordan",popup,153,96.9,65,95.1,2392,0.023,0.032,3
SI,9/19/2022,95.3,"Vázquez, Christian",ground_ball,4,88.8,-31,95,2106,0.074,0.068,2
