pitch_type,game_date,release_speed,player_name,bb_type,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,estimated_ba_using_speedangle,estimated_woba_using_speedangle,launch_speed_angle
FF,9/23/2022,95.6,"Betts, Mookie",fly_ball,358,96.4,35,96.5,1864,0.12,0.22,3
FF,9/23/2022,94.8,"Alberto, Hanser",fly_ball,338,90.8,32,96.1,1827,0.054,0.084,3
EP,9/23/2022,53,"Thompson, Trayce",fly_ball,242,84.2,50,51.9,1369,0.02,0.027,3
FF,9/23/2022,96.2,"Thompson, Trayce",ground_ball,71,103.1,2,97.3,1988,0.509,0.475,4
FA,9/23/2022,69.8,"Muncy, Max",ground_ball,94,102.8,5,68.2,1601,0.557,0.504,4
FA,9/23/2022,69.9,"Bellinger, Cody",line_drive,271,83.5,26,68.4,1596,0.191,0.2,3
EP,9/23/2022,50.1,"Smith, Will",line_drive,261,94.3,18,49,1281,0.474,0.479,4
FA,9/23/2022,68.4,"Lux, Gavin",line_drive,175,64,24,66.9,1752,0.731,0.658,4
KC,9/22/2022,82.6,"Muncy, Max",ground_ball,0,49,-86,83.1,2588,0.149,0.134,1
FF,9/22/2022,92.1,"Smith, Will",ground_ball,4,76.5,-45,92.8,2256,0.126,0.113,2
SL,9/22/2022,81.7,"Smith, Will",ground_ball,25,93.4,-3,82.1,2528,0.26,0.249,2
SI,9/22/2022,90.4,"Betts, Mookie",line_drive,251,99.2,16,90.6,2186,0.586,0.578,4
FF,9/22/2022,96.4,"Turner, Trea",ground_ball,7,90.3,-15,96.5,2367,0.129,0.12,2
SL,9/22/2022,81.8,"Bellinger, Cody",fly_ball,377,98,27,82.1,2612,0.42,0.698,6
CU,9/22/2022,82.9,"Muncy, Max",ground_ball,2,51.3,-42,83,2476,0.143,0.129,1
FF,9/21/2022,93.1,"Alberto, Hanser",ground_ball,3,85,-38,93.2,2516,0.074,0.069,2
FC,9/21/2022,90.4,"Turner, Justin",ground_ball,48,91.4,0,90.6,2268,0.289,0.26,2
FF,9/21/2022,97.6,"Taylor, Chris",ground_ball,148,63.3,18,98.7,2351,0.437,0.393,2
FF,9/21/2022,93.4,"Vargas, Miguel",line_drive,169,88.9,13,93.6,2501,0.903,0.881,4
FC,9/21/2022,89.6,"Freeman, Freddie",line_drive,199,103,13,89.6,2290,0.88,0.899,4
FF,9/21/2022,97.3,"Freeman, Freddie",fly_ball,347,91.8,29,98.4,2393,0.094,0.125,3
FC,9/21/2022,90.6,"Turner, Trea",ground_ball,2,66.8,-56,91,2262,0.257,0.242,2
