pitch_type,game_date,release_speed,player_name,bb_type,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,estimated_ba_using_speedangle,estimated_woba_using_speedangle,launch_speed_angle
SL,9/9/2022,83.2,"Alonso, Pete",popup,134,79.2,69,83.4,2485,0.006,0.005,3
FF,9/9/2022,97.9,"Nido, Tomás",line_drive,218,72.7,23,97.2,2722,0.926,0.868,4
SL,9/9/2022,89.7,"Escobar, Eduardo",ground_ball,138,101.6,9,90.2,2708,0.737,0.684,4
SI,9/9/2022,94.1,"Nido, Tomás",ground_ball,24,81.8,-5,93.9,2264,0.154,0.156,2
FF,9/9/2022,94.3,"Escobar, Eduardo",fly_ball,261,84.3,46,94,2367,0.003,0.003,3
SL,9/9/2022,90.4,"Ruf, Darin",ground_ball,23,58.6,-3,90.3,2923,0.114,0.104,1
SL,9/9/2022,84.5,"Lindor, Francisco",ground_ball,37,91.1,0,84,2449,0.289,0.26,2
FF,9/9/2022,92.8,"Ruf, Darin",ground_ball,5,88.8,-24,92.5,2280,0.094,0.092,2
CH,9/7/2022,82.4,"McNeil, Jeff",ground_ball,10,84.8,-7,82.8,1169,0.12,0.11,2
SI,9/7/2022,91.1,"Lindor, Francisco",line_drive,359,101.3,18,91.9,1859,0.4,0.455,5
FF,9/7/2022,91.7,"Alonso, Pete",fly_ball,249,79,42,92.3,2012,0.034,0.031,3
SI,9/7/2022,88.6,"Nimmo, Brandon",ground_ball,9,105.9,-10,88.9,1969,0.32,0.304,2
SI,9/7/2022,93.1,"Vogelbach, Daniel",fly_ball,346,94.5,28,94.6,2209,0.137,0.188,3
SI,9/7/2022,94.6,"Lindor, Francisco",ground_ball,66,94.4,2,94.8,2176,0.411,0.388,4
SI,9/7/2022,95.7,"Alonso, Pete",ground_ball,11,112.5,-10,96.1,2195,0.334,0.302,2
SI,9/7/2022,95,"Nimmo, Brandon",line_drive,302,86,26,95.2,2176,0.1,0.098,3
