pitch_type,game_date,release_speed,player_name,bb_type,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,estimated_ba_using_speedangle,estimated_woba_using_speedangle,launch_speed_angle
SL,8/23/2022,86.6,"Alonso, Pete",line_drive,164,107.1,7,86.6,2840,0.637,0.604,4
SI,8/23/2022,95.2,"Marte, Starling",line_drive,284,88,25,95,2454,0.134,0.145,3
SL,8/23/2022,88.6,"Nimmo, Brandon",fly_ball,394,102.1,31,88.8,2818,0.597,1.179,6
SL,8/23/2022,86.6,"Nido, Tomás",ground_ball,1,29.6,-60,86.1,2875,0.24,0.228,1
CH,8/23/2022,89.7,"Lindor, Francisco",fly_ball,356,92.5,27,89.4,2130,0.129,0.165,3
CU,8/22/2022,81.8,"Vogelbach, Daniel",fly_ball,404,103,37,81.4,2602,0.463,0.928,6
CH,8/22/2022,85.6,"Nimmo, Brandon",fly_ball,308,84.2,29,86.1,2402,0.083,0.094,3
SI,8/22/2022,99,"Marte, Starling",fly_ball,271,80.5,32,100.1,2223,0.057,0.051,3
FF,8/21/2022,91.7,"Ruf, Darin",fly_ball,296,82.9,40,90.9,2295,0.026,0.033,3
FF,8/21/2022,91.5,"Lindor, Francisco",fly_ball,340,98,38,89.5,2277,0.143,0.273,3
FF,8/21/2022,94.2,"Canha, Mark",fly_ball,345,94.1,35,95,2410,0.091,0.174,3
FF,8/21/2022,94.3,"McNeil, Jeff",line_drive,308,89,25,94.9,2284,0.134,0.149,3
FC,8/21/2022,92.1,"Canha, Mark",fly_ball,389,102.2,24,93.2,2515,0.683,1.115,6
FF,8/21/2022,94.7,"Lindor, Francisco",fly_ball,188,85.8,62,95.3,2277,0.009,0.008,3
CH,8/21/2022,83.4,"Vogelbach, Daniel",line_drive,215,73.1,20,84.2,1958,0.914,0.858,4
KC,8/20/2022,86.6,"Baty, Brett",ground_ball,3,83.1,-25,87,2717,0.046,0.041,2
FF,8/20/2022,96.9,"Ruf, Darin",fly_ball,306,96,45,96.7,2250,0.011,0.018,3
SL,8/20/2022,91.5,"Lindor, Francisco",ground_ball,101,44.8,35,91.1,2295,0.203,0.183,1
FC,8/20/2022,85.8,"Alonso, Pete",fly_ball,339,95.3,36,87.8,2423,0.114,0.22,3
FF,8/20/2022,97.6,"Marte, Starling",line_drive,270,80.9,23,97.2,2139,0.543,0.508,4
FF,8/20/2022,95.5,"Marte, Starling",line_drive,211,71.5,23,96.3,2418,0.957,0.914,4
SL,8/20/2022,85.9,"Lindor, Francisco",popup,55,86.8,78,86.7,2448,0.011,0.012,3
FF,8/20/2022,96.2,"Nimmo, Brandon",line_drive,144,73.8,12,95.7,1943,0.343,0.309,4
FF,8/20/2022,91.7,"McNeil, Jeff",line_drive,143,54.2,25,90.1,2332,0.346,0.311,1
FA,8/20/2022,85.8,"Canha, Mark",popup,98,70.6,70,85.4,1806,0,0,3
FA,8/20/2022,85.2,"McNeil, Jeff",line_drive,207,90.8,13,84.6,1751,0.923,0.905,4
SL,8/19/2022,86.1,"Perez, Michael",fly_ball,309,88.8,40,85.4,2443,0.011,0.013,3
SL,8/19/2022,87,"Baty, Brett",ground_ball,145,95.1,11,85.9,2425,0.791,0.756,4
SL,8/19/2022,93.8,"McNeil, Jeff",ground_ball,26,88.2,-4,94.5,2325,0.163,0.147,2
SI,8/19/2022,96.2,"Marte, Starling",ground_ball,10,94.1,-14,96.8,1908,0.166,0.149,2
FF,8/19/2022,95.2,"Alonso, Pete",line_drive,279,92.7,18,94.1,2470,0.503,0.502,4
FC,8/18/2022,92.4,"McNeil, Jeff",ground_ball,1,76.1,-58,93,2616,0.237,0.213,2
SI,8/18/2022,92.9,"Alonso, Pete",fly_ball,207,78.4,53,94.2,2321,0.069,0.075,3
SI,8/18/2022,94.8,"Marte, Starling",ground_ball,95,74.8,9,94.9,2373,0.297,0.267,2
CU,8/17/2022,79.8,"Alonso, Pete",line_drive,244,99.3,15,78.1,3152,0.717,0.697,4
SL,8/17/2022,82.6,"McCann, James",fly_ball,381,98.2,33,83.7,2128,0.251,0.492,5
FF,8/17/2022,91.5,"Baty, Brett",ground_ball,6,89,-29,91.7,2093,0.066,0.06,2
FF,8/17/2022,95.2,"Lindor, Francisco",ground_ball,33,100,-3,94.3,2127,0.34,0.323,2
FF,8/17/2022,94.9,"Marte, Starling",fly_ball,362,96.9,32,94,2168,0.223,0.413,5
CH,8/17/2022,85.1,"McNeil, Jeff",ground_ball,32,87.5,-1,84.8,1779,0.243,0.225,2
FF,8/17/2022,96.4,"Vogelbach, Daniel",line_drive,307,101.9,21,95.9,2490,0.529,0.705,5
CH,8/16/2022,88.1,"Marte, Starling",ground_ball,9,91.4,-9,88.3,1791,0.163,0.147,2
SL,8/15/2022,76.3,"Escobar, Eduardo",ground_ball,16,89.8,-7,75.2,2536,0.149,0.134,2
SI,8/15/2022,89,"McNeil, Jeff",ground_ball,78,98.7,3,87.8,2342,0.463,0.417,4
SI,8/15/2022,87.8,"Marrero, Deven",line_drive,280,83.5,23,86.7,2319,0.377,0.379,3
SL,8/15/2022,77.6,"Perez, Michael",ground_ball,9,61.3,-5,76.3,2552,0.117,0.122,2
SL,8/15/2022,78.1,"Escobar, Eduardo",ground_ball,7,56.7,-16,77,2709,0.071,0.065,1
SL,8/14/2022,84.2,"Alonso, Pete",ground_ball,1,66.2,-47,83.9,2290,0.206,0.203,2
FF,8/13/2022,90.1,"Nido, Tomás",ground_ball,8,34,-16,90.9,2352,0.249,0.257,1
SI,8/12/2022,93.5,"Naquin, Tyler",ground_ball,1,105.3,-42,93.3,1887,0.097,0.087,2
SL,8/12/2022,88.1,"Guillorme, Luis",ground_ball,12,93.1,-9,88.4,2655,0.206,0.197,2
SI,8/12/2022,99.4,"Nimmo, Brandon",ground_ball,3,68.2,-28,99.7,2157,0.043,0.042,2
SI,8/12/2022,100.4,"Vogelbach, Daniel",fly_ball,233,72.9,27,99.6,2356,0.771,0.724,4
SI,8/12/2022,99.1,"Lindor, Francisco",fly_ball,388,104.1,25,98.6,2365,0.834,1.554,6
FC,8/12/2022,91.7,"Canha, Mark",fly_ball,340,97.7,36,91.6,2628,0.211,0.426,5
SI,8/10/2022,91.2,"Nimmo, Brandon",ground_ball,4,85.6,-23,90.2,2054,0.1,0.105,2
SI,8/9/2022,97.8,"Ruf, Darin",ground_ball,23,93.8,-3,99.4,2178,0.28,0.262,2
SI,8/9/2022,97.8,"Lindor, Francisco",ground_ball,5,88.2,-31,98.7,2200,0.066,0.059,2
FF,8/9/2022,94.1,"Nido, Tomás",ground_ball,13,87.9,-13,93.2,2025,0.129,0.116,2
SI,8/9/2022,91.8,"McNeil, Jeff",line_drive,271,79.4,28,90.3,2052,0.237,0.219,3
FF,8/8/2022,94.7,"McCann, James",line_drive,341,91.8,25,94.2,2143,0.134,0.146,3
SL,8/8/2022,86.3,"Naquin, Tyler",fly_ball,362,92.6,33,86,2446,0.066,0.102,3
SI,8/6/2022,90.8,"Guillorme, Luis",ground_ball,58,97.4,1,90.4,1919,0.426,0.4,4
SI,8/6/2022,92.5,"Canha, Mark",popup,33,70.2,79,92.1,2046,0.006,0.006,3
SI,8/6/2022,93.7,"Nido, Tomás",ground_ball,55,30.8,28,92.8,1956,0.191,0.172,1
CU,8/6/2022,79.8,"Guillorme, Luis",line_drive,64,90.9,3,78.5,2927,0.391,0.382,4
SI,8/6/2022,93.1,"Alonso, Pete",fly_ball,358,101.7,39,92.6,2088,0.286,0.562,5
CU,8/6/2022,77.9,"Naquin, Tyler",line_drive,272,93.6,18,76.5,2999,0.474,0.479,4
SI,8/6/2022,92.1,"Lindor, Francisco",fly_ball,371,100.4,35,91.6,2001,0.331,0.647,5
SI,8/6/2022,91.9,"Marte, Starling",fly_ball,225,68.2,38,91.2,1975,0.634,0.649,4
FC,8/6/2022,92.9,"Nimmo, Brandon",ground_ball,2,75.6,-51,93.4,2239,0.177,0.159,2
CU,8/6/2022,77.8,"Ruf, Darin",fly_ball,324,93.3,39,76.8,3017,0.037,0.047,3
SL,8/6/2022,83.1,"McCann, James",line_drive,158,84.6,12,83.1,2277,0.663,0.607,4
CU,8/6/2022,77.8,"Alonso, Pete",ground_ball,16,72.3,-7,76.7,3062,0.08,0.072,2
SI,8/6/2022,91,"Guillorme, Luis",ground_ball,19,97.8,-6,91,2096,0.28,0.268,2
CU,8/6/2022,76.7,"Marte, Starling",ground_ball,5,86.7,-27,75.5,3027,0.04,0.036,2
FF,8/5/2022,95.2,"Nimmo, Brandon",fly_ball,233,80.5,49,94.9,2336,0.034,0.039,3
CU,8/4/2022,78.9,"Guillorme, Luis",ground_ball,63,96.6,2,78.2,3059,0.454,0.428,4
CU,8/4/2022,77.8,"Naquin, Tyler",fly_ball,277,89.9,47,76.7,3069,0.009,0.012,3
FF,8/4/2022,93.5,"Lindor, Francisco",ground_ball,29,102,-5,93.6,2305,0.294,0.265,2
FF,8/4/2022,95.2,"McNeil, Jeff",line_drive,252,86.5,17,94.6,2145,0.914,0.884,4
FF,8/4/2022,94.1,"Marte, Starling",line_drive,338,100.5,20,94.2,2394,0.383,0.487,5
FS,8/3/2022,89.7,"Guillorme, Luis",ground_ball,45,88.8,1,90.2,839,0.277,0.249,2
SL,8/3/2022,88,"Naquin, Tyler",fly_ball,377,93.7,30,89.6,1983,0.134,0.22,3
FF,8/3/2022,98.4,"Canha, Mark",line_drive,336,104,17,98.8,1905,0.509,0.606,5
SI,8/2/2022,92,"Nido, Tomás",ground_ball,4,33.9,-23,92.4,2043,0.271,0.284,1
FF,8/2/2022,93.5,"Guillorme, Luis",ground_ball,54,72.2,3,94.2,2484,0.151,0.144,2
FF,8/2/2022,94.2,"Guillorme, Luis",line_drive,240,87,15,93.9,2236,0.963,0.911,4
FF,8/2/2022,92.9,"Naquin, Tyler",fly_ball,359,93.5,27,94,2466,0.149,0.201,3
SI,8/2/2022,98.5,"Nimmo, Brandon",line_drive,168,79.4,13,99.2,2084,0.54,0.486,4
SI,8/1/2022,94.3,"Marte, Starling",ground_ball,15,90.5,-9,94.5,2266,0.163,0.153,2
SI,8/1/2022,94,"Escobar, Eduardo",ground_ball,84,93.4,4,94.2,2181,0.414,0.396,4
FF,7/31/2022,95.6,"Canha, Mark",fly_ball,307,90.1,33,94.8,2337,0.046,0.073,3
SL,7/31/2022,83.7,"Naquin, Tyler",line_drive,293,91.7,18,83,2836,0.574,0.587,4
SL,7/31/2022,82.4,"McNeil, Jeff",fly_ball,220,71,41,81.4,2829,0.386,0.398,3
