pitch_type,game_date,release_speed,player_name,bb_type,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,estimated_ba_using_speedangle,estimated_woba_using_speedangle,launch_speed_angle
SL,9/11/2022,87,"Arozarena, Randy",fly_ball,348,96,34,87.2,2819,0.134,0.247,3
SL,9/11/2022,85.6,"Lowe, Brandon",line_drive,333,99.3,21,85.4,2696,0.323,0.406,5
SI,9/11/2022,97.5,"Choi, Ji-Man",ground_ball,113,107.6,5,97.6,2349,0.631,0.605,4
SL,9/10/2022,85.2,"Aranda, Jonathan",fly_ball,397,103,30,85.5,2460,0.697,1.399,6
SL,9/10/2022,82.4,"Lowe, Brandon",fly_ball,342,96.6,39,82.4,2544,0.08,0.144,3
SI,9/10/2022,96.9,"Ramírez, Harold",ground_ball,64,97.3,1,97.2,2097,0.426,0.4,4
SL,9/9/2022,79.2,"Arozarena, Randy",ground_ball,4,48.8,-3,77.8,2399,0.134,0.124,1
SI,9/9/2022,89,"Franco, Wander",fly_ball,296,96.6,46,87,2204,0.011,0.019,3
SI,9/6/2022,91.5,"Bethancourt, Christian",ground_ball,4,109.5,-24,89.7,1871,0.169,0.155,2
FF,9/6/2022,91.4,"Mejía, Francisco",line_drive,298,106.1,15,89.7,1763,0.611,0.657,5
FF,9/6/2022,97.7,"Díaz, Yandy",ground_ball,12,101.4,-8,98,2227,0.257,0.231,2
CU,9/6/2022,78.3,"Ramírez, Harold",ground_ball,7,98.3,-16,76.6,2536,0.151,0.136,2
CH,9/5/2022,80.5,"Ramírez, Harold",line_drive,295,102.8,16,80.7,2273,0.531,0.564,5
SI,9/5/2022,95,"Margot, Manuel",line_drive,328,102.2,17,94.4,2250,0.489,0.57,5
SI,9/5/2022,93.7,"Siri, Jose",ground_ball,4,109,-29,92.7,2219,0.117,0.105,2
CH,9/5/2022,80.6,"Peralta, David",ground_ball,52,81,3,80.5,2500,0.229,0.206,2
SL,9/5/2022,85.9,"Arozarena, Randy",ground_ball,5,100.4,-22,86,2513,0.151,0.147,2
SI,9/4/2022,98.2,"Díaz, Yandy",ground_ball,9,80,-14,98.5,2326,0.103,0.108,2
SI,9/4/2022,98.4,"Aranda, Jonathan",line_drive,205,97.9,13,97.9,2219,0.891,0.845,4
FF,9/4/2022,95.7,"Bethancourt, Christian",line_drive,310,88,23,95.8,2341,0.237,0.254,3
SI,9/4/2022,99,"Walls, Taylor",line_drive,320,93.9,19,98.3,2290,0.349,0.342,4
SI,9/4/2022,99.3,"Mejía, Francisco",line_drive,279,90.5,18,98.5,2259,0.603,0.593,4
SI,9/4/2022,98.5,"Bruján, Vidal",line_drive,327,92.1,23,97.6,2200,0.183,0.218,3
CH,9/3/2022,85.1,"Walls, Taylor",fly_ball,339,93.6,29,85.6,1943,0.146,0.234,3
SI,9/3/2022,98.9,"Díaz, Yandy",ground_ball,5,69.6,-27,99.8,2247,0.034,0.031,2
SI,9/2/2022,90.3,"Bethancourt, Christian",fly_ball,424,108.3,30,89,2486,0.949,1.982,6
SI,9/2/2022,94.1,"Chang, Yu",ground_ball,83,36.8,40,93.2,2108,0.157,0.141,1
SI,9/2/2022,92.1,"Margot, Manuel",line_drive,212,78.7,16,92,1873,0.843,0.802,4
SL,9/2/2022,81.1,"Ramírez, Harold",line_drive,358,98.5,19,79.9,2876,0.366,0.44,4
CH,9/2/2022,85.5,"Choi, Ji-Man",popup,185,87.2,60,85.1,1640,0.017,0.02,3
