pitch_type,game_date,release_speed,player_name,bb_type,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,estimated_ba_using_speedangle,estimated_woba_using_speedangle,launch_speed_angle
FF,8/16/2022,96.2,"Goldschmidt, Paul",fly_ball,294,94.3,45,95.7,2281,0.006,0.007,3
SI,8/14/2022,94.1,"Pujols, Albert",fly_ball,443,108.9,29,93.8,2205,0.986,2.064,6
FC,8/13/2022,96.6,"Gorman, Nolan",line_drive,371,108.3,19,97,2690,0.754,1.087,6
FC,8/13/2022,95.7,"Arenado, Nolan",popup,130,90.7,69,95.8,2516,0.014,0.016,3
SL,8/13/2022,83.2,"Edman, Tommy",popup,134,54.3,52,82.5,2596,0.046,0.041,1
CU,8/13/2022,80.1,"Carlson, Dylan",line_drive,314,86.3,27,80,2442,0.111,0.144,3
FF,8/13/2022,97.1,"DeJong, Paul",fly_ball,220,67.6,30,97.2,2462,0.903,0.876,4
SI,8/12/2022,92.7,"Edman, Tommy",ground_ball,2,97.8,-18,92.7,2113,0.117,0.105,2
SI,8/12/2022,92.5,"Pujols, Albert",ground_ball,61,108.4,2,92.7,2082,0.517,0.465,4
SI,8/11/2022,99,"Goldschmidt, Paul",ground_ball,6,98.9,-20,98.4,2550,0.129,0.116,2
SI,8/11/2022,97.2,"Gorman, Nolan",fly_ball,219,67.9,30,97.9,2535,0.903,0.876,4
FC,8/11/2022,91.7,"Goldschmidt, Paul",fly_ball,408,102.6,30,92.4,2213,0.697,1.399,6
FF,8/10/2022,91.3,"Pujols, Albert",line_drive,209,103.9,11,92.5,2194,0.897,0.916,4
CH,8/10/2022,83,"Arenado, Nolan",fly_ball,306,81.3,35,84.4,1598,0.029,0.031,3
CH,8/10/2022,81.8,"Goldschmidt, Paul",fly_ball,265,87.4,51,82.8,1668,0.014,0.017,3
CH,8/10/2022,82.6,"Carlson, Dylan",ground_ball,101,90.2,7,83.7,1582,0.491,0.462,4
SL,8/10/2022,85.6,"Nootbaar, Lars",ground_ball,2,63.7,-35,86.8,2429,0.071,0.064,2
FF,8/10/2022,89.9,"Molina, Yadier",line_drive,268,91.3,17,90.6,2288,0.78,0.776,4
SL,8/10/2022,83.4,"Carlson, Dylan",line_drive,331,96.9,21,83.1,3071,0.254,0.311,4
SL,8/10/2022,84.7,"Nootbaar, Lars",line_drive,349,96.7,20,84.8,2958,0.277,0.317,4
SL,8/10/2022,82.5,"Molina, Yadier",fly_ball,298,79.6,38,82.6,2853,0.02,0.018,3
SI,8/9/2022,94.9,"O'Neill, Tyler",fly_ball,295,78,36,95.3,2190,0.057,0.051,3
FF,8/9/2022,95.3,"Carlson, Dylan",fly_ball,341,88,36,95.7,2486,0.02,0.029,3
FF,8/9/2022,95.7,"Edman, Tommy",fly_ball,256,73.4,27,95.9,2598,0.771,0.724,4
SL,8/7/2022,79.6,"DeJong, Paul",fly_ball,387,102.8,34,79.1,2379,0.571,1.151,6
CH,8/7/2022,84.5,"Nootbaar, Lars",line_drive,267,76.8,26,83.8,2082,0.56,0.535,4
