pitch_type,game_date,release_speed,player_name,bb_type,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,estimated_ba_using_speedangle,estimated_woba_using_speedangle,launch_speed_angle
SL,9/18/2022,80.4,"Freeman, Tyler",fly_ball,299,87.4,35,80.1,2273,0.009,0.008,3
CH,9/18/2022,86.5,"Palacios, Richie",ground_ball,7,86.9,-11,87,1859,0.143,0.133,2
FF,9/18/2022,92.4,"Gonzalez, Oscar",fly_ball,341,89.4,28,92.7,2133,0.086,0.105,3
CU,9/18/2022,90,"Rosario, Amed",ground_ball,4,101.8,-29,90.3,2756,0.123,0.117,2
FF,9/18/2022,92.9,"Giménez, Andrés",fly_ball,219,92.6,57,93.7,2280,0.006,0.005,3
CH,9/17/2022,87.8,"Ramírez, José",fly_ball,307,99,45,88.7,1667,0.02,0.028,3
SI,9/17/2022,91.1,"Rosario, Amed",ground_ball,122,97.7,4,91.7,2205,0.554,0.538,4
CH,9/17/2022,85.1,"Kwan, Steven",fly_ball,314,85.6,25,85.6,1725,0.14,0.134,3
FF,9/17/2022,90.6,"Rosario, Amed",ground_ball,71,104.2,3,91,2167,0.517,0.471,4
CU,9/17/2022,76.1,"Kwan, Steven",ground_ball,87,100.9,4,76,2683,0.586,0.562,4
CU,9/17/2022,76.6,"Hedges, Austin",ground_ball,5,86.7,-22,76.5,2694,0.106,0.106,2
SI,9/17/2022,92,"Hedges, Austin",line_drive,266,76.6,26,92.6,2144,0.56,0.535,4
SI,9/17/2022,98.2,"Gonzalez, Oscar",ground_ball,16,72.3,-5,98.8,2064,0.086,0.077,2
FF,9/17/2022,89.7,"Clement, Ernie",ground_ball,3,31.5,-36,90.3,2164,0.269,0.268,1
FC,9/17/2022,86.5,"Straw, Myles",fly_ball,250,72.5,31,87,2432,0.54,0.523,3
CU,9/17/2022,79.6,"Giménez, Andrés",ground_ball,18,88,-7,80.5,2652,0.129,0.116,2
FF,9/17/2022,92.4,"Miller, Owen",ground_ball,7,89.6,-13,92.5,2233,0.137,0.131,2
