pitch_type,game_date,release_speed,player_name,bb_type,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,estimated_ba_using_speedangle,estimated_woba_using_speedangle,launch_speed_angle
SL,9/10/2022,83.2,"Profar, Jurickson",fly_ball,374,96.5,31,83.9,2627,0.209,0.391,5
FF,9/10/2022,95.4,"Cronenworth, Jake",line_drive,258,98.6,13,95.7,2248,0.891,0.862,4
SL,9/10/2022,84.1,"Myers, Wil",fly_ball,384,101.3,27,84.2,2601,0.62,1.108,6
FC,9/9/2022,93.1,"Bell, Josh",popup,165,59.4,47,93.4,2256,0.157,0.141,1
FF,9/9/2022,95.8,"Cronenworth, Jake",line_drive,237,108.1,12,95.5,2439,0.891,0.934,5
FC,9/7/2022,90.4,"Myers, Wil",ground_ball,3,62.5,-38,90.6,2362,0.097,0.087,2
SI,9/7/2022,91.7,"Kim, Ha-Seong",line_drive,209,99.5,10,91.6,2150,0.766,0.709,4
CH,9/7/2022,82.8,"Azocar, José",ground_ball,2,75.1,-39,82.8,1700,0.106,0.101,2
FF,9/6/2022,94,"Alfaro, Jorge",ground_ball,38,112.9,-1,94.3,2421,0.503,0.453,4
SL,9/6/2022,83.9,"Profar, Jurickson",line_drive,203,99.4,9,83.4,2581,0.691,0.645,4
FF,9/6/2022,94.2,"Myers, Wil",line_drive,277,96.7,14,94.8,2504,0.9,0.897,4
SL,9/6/2022,84.4,"Alfaro, Jorge",line_drive,169,91.9,12,84.1,2640,0.869,0.85,4
FF,9/6/2022,94.2,"Kim, Ha-Seong",fly_ball,178,88.8,61,94.5,2422,0.009,0.009,3
FF,9/6/2022,94.6,"Cronenworth, Jake",ground_ball,6,92.4,-24,94.6,2536,0.086,0.077,2
FF,9/6/2022,96.4,"Machado, Manny",popup,121,85.4,68,96.5,2343,0.006,0.005,3
FF,9/5/2022,93.1,"Beaty, Matt",fly_ball,281,95.7,53,93.3,2216,0.006,0.005,3
SL,9/5/2022,82.5,"Kim, Ha-Seong",line_drive,174,86.5,12,82.6,2496,0.729,0.665,4
SL,9/4/2022,83.7,"Bell, Josh",line_drive,265,99.4,14,85,2646,0.829,0.818,4
SL,9/4/2022,84.3,"Machado, Manny",popup,78,80.2,73,84.8,2612,0.009,0.008,3
FF,9/4/2022,93.6,"Machado, Manny",popup,164,90.7,64,95.2,2394,0.009,0.009,3
FC,9/4/2022,91.8,"Cronenworth, Jake",ground_ball,68,106.9,1,92.8,2364,0.471,0.424,4
FC,9/4/2022,93.1,"Profar, Jurickson",line_drive,222,104,14,93.9,2428,0.74,0.776,4
FA,9/2/2022,66.5,"Grisham, Trent",ground_ball,34,96.6,-5,65.3,1525,0.274,0.25,2
FA,9/2/2022,65.5,"Cronenworth, Jake",fly_ball,252,91.8,53,64.2,1549,0.009,0.008,3
FA,9/2/2022,64.8,"Bell, Josh",line_drive,277,80.9,28,63.2,1305,0.146,0.133,3
FC,8/31/2022,92.8,"Campusano, Luis",ground_ball,72,79.4,5,93.5,2438,0.3,0.292,2
FF,8/30/2022,82.7,"Machado, Manny",line_drive,328,105.2,15,81.6,1934,0.62,0.668,5
FF,8/30/2022,83.5,"Soto, Juan",ground_ball,74,66,8,82.2,1927,0.206,0.187,2
FC,8/30/2022,90.8,"Bell, Josh",ground_ball,26,86,-3,91.5,2339,0.171,0.154,2
SL,8/30/2022,83.5,"Machado, Manny",fly_ball,348,95.6,35,83.8,2443,0.12,0.22,3
SI,8/30/2022,83.5,"Grisham, Trent",fly_ball,389,105.7,25,83.1,1847,0.943,1.885,6
FF,8/29/2022,93.7,"Myers, Wil",ground_ball,35,91.2,-1,93.9,2254,0.271,0.256,2
CH,8/29/2022,83.7,"Drury, Brandon",ground_ball,18,75.4,-4,83.8,2087,0.091,0.082,2
FF,8/28/2022,95.3,"Azocar, José",fly_ball,326,91.7,40,94.1,2290,0.014,0.013,3
CH,8/28/2022,87.8,"Myers, Wil",fly_ball,263,91.4,52,86.4,1363,0.017,0.021,3
FF,8/28/2022,96.6,"Profar, Jurickson",fly_ball,260,74.7,36,96.4,2418,0.209,0.188,3
FF,8/28/2022,98.3,"Cronenworth, Jake",popup,175,56.9,42,98.2,2470,0.234,0.211,1
FF,8/28/2022,95.4,"Cronenworth, Jake",ground_ball,30,100.3,-2,94.3,2347,0.351,0.326,2
FF,8/28/2022,93,"Campusano, Luis",line_drive,158,83.7,10,93.8,2258,0.497,0.452,4
FF,8/28/2022,97.2,"Drury, Brandon",fly_ball,384,98.8,25,97.2,2478,0.477,0.725,6
FF,8/28/2022,94.8,"Bell, Josh",ground_ball,13,106.9,-10,93,2300,0.311,0.283,2
CU,8/28/2022,79.9,"Soto, Juan",fly_ball,417,105.7,22,79.1,2999,0.837,1.427,6
FF,8/28/2022,96.7,"Bell, Josh",line_drive,317,105.9,15,96.7,2394,0.611,0.657,5
SL,8/28/2022,80.7,"Soto, Juan",popup,125,77.4,71,80.7,2507,0.003,0.003,3
FF,8/27/2022,99.7,"Drury, Brandon",line_drive,241,76,26,100.7,2335,0.629,0.598,4
FF,8/27/2022,97.9,"Machado, Manny",fly_ball,327,99.7,42,98.8,2335,0.106,0.212,3
FS,8/27/2022,87.7,"Soto, Juan",fly_ball,176,59.4,41,88.9,1132,0.331,0.298,1
SL,8/26/2022,83.9,"Kim, Ha-Seong",ground_ball,54,106.9,1,83.6,1946,0.471,0.424,4
SL,8/26/2022,83.8,"Azocar, José",ground_ball,9,86,-13,83.5,1912,0.129,0.119,2
SL,8/26/2022,71.1,"Drury, Brandon",ground_ball,20,98.9,-6,70.8,1604,0.26,0.234,2
SL,8/26/2022,64.9,"Rosario, Eguy",fly_ball,289,88.9,42,64.8,1504,0.006,0.005,3
