pitch_type,game_date,release_speed,player_name,bb_type,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,estimated_ba_using_speedangle,estimated_woba_using_speedangle,launch_speed_angle
CU,9/4/2022,81.3,"Suárez, Eugenio",fly_ball,283,78.9,36,81,2371,0.054,0.055,3
FF,9/4/2022,96,"Winker, Jesse",ground_ball,58,85.5,2,96,2550,0.326,0.32,2
CH,9/4/2022,86.1,"Rodríguez, Julio",ground_ball,8,77.7,-11,86.8,1462,0.086,0.077,2
SL,9/4/2022,91.6,"Toro, Abraham",ground_ball,26,94,-3,92.1,2695,0.28,0.262,2
FS,9/4/2022,87,"Raleigh, Cal",fly_ball,417,111,24,87.9,1143,0.986,1.99,6
CU,9/4/2022,82.1,"France, Ty",fly_ball,237,87.6,53,81.6,2474,0.014,0.013,3
FF,9/4/2022,95.4,"Winker, Jesse",popup,85,66.8,74,95.1,2282,0.006,0.007,3
FF,9/4/2022,96.5,"Crawford, J.P.",ground_ball,18,92.3,-8,96.8,2581,0.2,0.192,2
FF,9/4/2022,96.5,"Frazier, Adam",line_drive,267,94.9,16,97.1,2526,0.666,0.675,4
CU,9/4/2022,82.9,"Rodríguez, Julio",line_drive,212,101.9,11,82.7,2616,0.903,0.883,4
FF,9/3/2022,95.5,"Raleigh, Cal",fly_ball,378,101.8,29,95,2422,0.631,1.208,6
FC,9/2/2022,90.1,"Rodríguez, Julio",ground_ball,3,88,-34,90,2463,0.077,0.071,2
FF,9/1/2022,91.6,"Toro, Abraham",fly_ball,315,89.2,40,91.7,2258,0.011,0.013,3
SI,9/1/2022,91,"Suárez, Eugenio",fly_ball,345,95.2,28,91.3,2094,0.177,0.26,5
SI,9/1/2022,96.1,"Crawford, J.P.",fly_ball,348,94.5,26,95.8,2582,0.189,0.26,3
SI,9/1/2022,96,"Suárez, Eugenio",line_drive,192,104.8,11,96.2,2342,0.889,0.912,4
SI,9/1/2022,94.1,"Haniger, Mitch",ground_ball,98,53.2,17,94.6,2201,0.237,0.213,1
CH,9/1/2022,88.9,"Santana, Carlos",line_drive,298,91.1,21,88.8,1770,0.26,0.255,3
