pitch_type,game_date,release_speed,player_name,bb_type,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,estimated_ba_using_speedangle,estimated_woba_using_speedangle,launch_speed_angle
SI,9/20/2022,90.1,"Muncy, Max",line_drive,273,103.3,17,90.3,2280,0.48,0.552,5
SI,9/20/2022,89.1,"Smith, Will",line_drive,277,79.6,28,89.6,2129,0.183,0.173,3
SL,9/19/2022,85.5,"Lux, Gavin",ground_ball,16,98.4,-7,85.6,2156,0.26,0.24,2
SI,9/18/2022,100.1,"Bellinger, Cody",fly_ball,328,90.6,28,100.1,2406,0.103,0.131,3
SL,9/18/2022,82.9,"Turner, Trea",line_drive,307,93.7,23,83.3,2722,0.174,0.212,3
SL,9/18/2022,82.5,"Betts, Mookie",line_drive,187,83.8,15,83.7,2594,0.917,0.877,4
SL,9/18/2022,80.5,"Barnes, Austin",ground_ball,3,24.7,-28,81.2,2599,0.277,0.277,1
SL,9/17/2022,82.7,"Lux, Gavin",fly_ball,279,85.6,43,83.3,2345,0.011,0.014,3
SL,9/17/2022,82,"Thompson, Trayce",ground_ball,35,94.8,-1,82.9,2204,0.357,0.356,2
FF,9/17/2022,93.8,"Muncy, Max",fly_ball,333,100.1,44,95.4,2221,0.046,0.076,3
FF,9/16/2022,97,"Freeman, Freddie",ground_ball,14,91.9,-12,98.2,2232,0.146,0.133,2
FF,9/16/2022,96.1,"Turner, Trea",popup,158,91.1,66,97.3,2269,0.014,0.017,3
SL,9/14/2022,85.9,"Alberto, Hanser",line_drive,354,102.1,21,85.3,2423,0.529,0.705,5
FF,9/14/2022,96.9,"Muncy, Max",fly_ball,282,91.3,51,96.9,2368,0.017,0.022,3
FF,9/14/2022,96.2,"Taylor, Chris",ground_ball,17,61.2,-7,96.1,2335,0.109,0.112,2
FF,9/14/2022,96.8,"Barnes, Austin",fly_ball,253,82.8,47,97.4,2280,0.009,0.008,3
FF,9/14/2022,95.2,"Alberto, Hanser",ground_ball,0,45.5,-81,95.2,2312,0.157,0.141,1
FC,9/13/2022,92.1,"Gallo, Joey",ground_ball,28,83.5,-3,92.5,2199,0.166,0.149,2
FF,9/12/2022,96,"Betts, Mookie",fly_ball,397,98.6,30,96.4,2392,0.403,0.718,6
CH,9/12/2022,90.2,"Bellinger, Cody",line_drive,222,88.7,17,90.7,2027,0.814,0.774,4
SL,9/12/2022,87.9,"Betts, Mookie",fly_ball,305,88.5,40,88.6,1964,0.011,0.013,3
FF,9/12/2022,91.2,"Turner, Justin",ground_ball,10,74.5,-10,90.8,2246,0.069,0.062,2
FF,9/12/2022,97.6,"Bellinger, Cody",fly_ball,375,95.7,27,98.2,2237,0.263,0.403,5
SL,9/12/2022,85.9,"Taylor, Chris",fly_ball,343,90.3,31,86.6,2484,0.054,0.072,3
FF,9/12/2022,97.8,"Thompson, Trayce",fly_ball,326,87.8,37,98.2,2398,0.011,0.012,3
SI,9/11/2022,91.2,"Thompson, Trayce",ground_ball,79,105.8,3,92.4,2180,0.54,0.508,4
SL,9/11/2022,82.8,"Turner, Trea",fly_ball,246,72.6,37,83.3,2499,0.357,0.349,3
SI,9/11/2022,98.8,"Betts, Mookie",line_drive,264,102.5,17,99.3,2171,0.489,0.57,5
SI,9/11/2022,89.6,"Freeman, Freddie",ground_ball,3,76.7,-34,90.5,2102,0.066,0.059,2
FC,9/11/2022,88.3,"Turner, Justin",fly_ball,411,106.1,28,89,2254,0.909,1.865,6
CH,9/10/2022,81.8,"Freeman, Freddie",fly_ball,407,107.5,22,83.2,1558,0.857,1.478,6
SL,9/10/2022,84.2,"Alberto, Hanser",ground_ball,39,90.4,-1,84.3,2826,0.249,0.225,2
SL,9/10/2022,83.7,"Taylor, Chris",line_drive,179,100,13,84,2798,0.891,0.878,4
SI,9/9/2022,100.3,"Turner, Trea",ground_ball,2,73,-27,101,2129,0.037,0.033,2
FF,9/9/2022,98.4,"Freeman, Freddie",fly_ball,376,101.4,26,98.4,2627,0.6,1.021,6
FF,9/9/2022,99.2,"Betts, Mookie",fly_ball,241,93.1,57,99.3,2534,0.006,0.005,3
CH,9/9/2022,91.7,"Smith, Will",fly_ball,344,98.6,37,92.8,1801,0.217,0.428,5
FF,9/7/2022,92.5,"Muncy, Max",fly_ball,381,102.9,42,93.7,2009,0.203,0.407,5
FS,9/7/2022,85.6,"Turner, Trea",line_drive,344,104,17,86.4,668,0.509,0.606,5
FF,9/7/2022,93.8,"Betts, Mookie",ground_ball,2,33.5,-51,94.5,2012,0.26,0.257,1
SL,9/7/2022,89,"Taylor, Chris",fly_ball,315,85.3,35,89.9,2208,0.017,0.024,3
SI,9/5/2022,97,"Bellinger, Cody",ground_ball,3,67.3,-40,98.2,2515,0.123,0.114,2
CU,9/4/2022,74.4,"Turner, Trea",ground_ball,3,71.2,-24,75.8,2329,0.029,0.026,2
FF,9/4/2022,94.4,"Thompson, Trayce",fly_ball,424,106.3,32,94.6,2433,0.806,1.66,6
SL,9/4/2022,86.6,"Turner, Justin",ground_ball,123,100.5,7,87.4,2445,0.68,0.64,4
FF,9/4/2022,96.7,"Muncy, Max",fly_ball,367,105.3,24,97.3,2476,0.869,1.63,6
FF,9/3/2022,92.4,"Gallo, Joey",ground_ball,45,26.9,31,93.1,2283,0.186,0.167,1
FF,9/3/2022,92.3,"Turner, Trea",ground_ball,42,88.6,0,92.6,2234,0.249,0.224,2
SI,9/3/2022,90.6,"Betts, Mookie",ground_ball,47,102.1,0,91.6,2171,0.46,0.436,4
SL,9/2/2022,84.6,"Alberto, Hanser",ground_ball,53,63.9,5,85.7,2767,0.171,0.154,2
SL,9/2/2022,83.9,"Bellinger, Cody",fly_ball,317,84.4,30,84.1,2749,0.063,0.075,3
FF,9/2/2022,89,"Alberto, Hanser",fly_ball,299,84.2,41,90.7,2446,0.023,0.029,3
CH,9/2/2022,83.2,"Gallo, Joey",line_drive,270,109.9,16,84.5,2019,0.714,0.853,6
FF,9/1/2022,97.9,"Turner, Trea",fly_ball,373,98.5,32,99,2460,0.366,0.708,5
SL,9/1/2022,88.9,"Turner, Justin",fly_ball,402,100.2,33,90.2,2202,0.406,0.802,6
SL,9/1/2022,90.2,"Muncy, Max",fly_ball,362,98.1,38,91.1,2141,0.143,0.273,3
FF,8/30/2022,95,"Thompson, Trayce",popup,177,98.8,65,96.1,2445,0.02,0.024,3
SI,8/30/2022,96.1,"Barnes, Austin",ground_ball,0,57.8,-84,96.1,2526,0.177,0.159,1
CH,8/30/2022,88.6,"Lux, Gavin",line_drive,156,91,8,88.4,966,0.543,0.508,4
FF,8/30/2022,95.9,"Bellinger, Cody",fly_ball,219,88,59,96,2304,0.014,0.015,3
CH,8/30/2022,88.8,"Muncy, Max",ground_ball,56,98.8,0,88.9,1053,0.414,0.399,4
FF,8/29/2022,91.7,"Lux, Gavin",fly_ball,352,92.5,27,91.5,1994,0.129,0.165,3
SI,8/29/2022,94.9,"Bellinger, Cody",ground_ball,58,103.4,2,94.2,2156,0.509,0.475,4
FC,8/29/2022,84.5,"Muncy, Max",ground_ball,1,33.1,-59,83.6,2343,0.254,0.253,1
FF,8/29/2022,94.3,"Taylor, Chris",line_drive,295,92.6,22,93.9,2170,0.194,0.224,3
FC,8/29/2022,86.4,"Smith, Will",fly_ball,332,91.1,34,84.3,2371,0.04,0.061,3
CH,8/29/2022,88.6,"Freeman, Freddie",ground_ball,40,86.9,0,87.7,1935,0.271,0.259,2
CH,8/29/2022,87.9,"Turner, Trea",ground_ball,1,64.8,-57,87.3,1858,0.251,0.228,2
CH,8/28/2022,83.8,"Lux, Gavin",ground_ball,19,76.6,-3,84.4,1490,0.114,0.103,2
SI,8/28/2022,90.7,"Lux, Gavin",ground_ball,2,80.1,-44,91.4,2147,0.109,0.101,2
FC,8/28/2022,87.4,"Taylor, Chris",line_drive,186,74.4,21,88.4,2067,0.949,0.893,4
CH,8/28/2022,82.1,"Turner, Justin",fly_ball,361,101.9,26,82.6,1535,0.68,1.207,6
FF,8/28/2022,92,"Muncy, Max",line_drive,174,90.6,13,92.7,2188,0.923,0.905,4
CH,8/27/2022,92.7,"Gallo, Joey",ground_ball,64,100.4,3,92.1,1931,0.471,0.424,4
CH,8/27/2022,93.3,"Muncy, Max",fly_ball,157,92,71,92.2,1993,0.014,0.016,3
SI,8/27/2022,98.2,"Smith, Will",line_drive,220,96,13,96.7,2186,0.92,0.892,4
FF,8/26/2022,94.1,"Turner, Justin",fly_ball,198,83.8,58,94.8,2345,0.029,0.032,3
SL,8/26/2022,84.2,"Muncy, Max",ground_ball,28,87,-3,84.7,2278,0.183,0.165,2
FF,8/26/2022,94.3,"Smith, Will",popup,146,92.4,66,95.1,2275,0.017,0.021,3
FF,8/26/2022,94.4,"Freeman, Freddie",line_drive,316,98,21,95.4,2182,0.28,0.339,5
FF,8/26/2022,95,"Turner, Trea",line_drive,224,72.6,22,95.8,2246,0.94,0.881,4
FF,8/26/2022,93.9,"Bellinger, Cody",ground_ball,58,98.3,1,93.8,2342,0.406,0.365,4
SI,8/26/2022,93,"Smith, Will",ground_ball,128,93.5,7,92.8,2083,0.514,0.479,4
SL,8/26/2022,84.9,"Betts, Mookie",line_drive,331,107.6,19,85.4,2366,0.754,1.087,6
FF,8/26/2022,95.8,"Bellinger, Cody",ground_ball,0,69,-76,96.3,2416,0.209,0.188,2
FF,8/26/2022,91.3,"Betts, Mookie",fly_ball,369,97,31,90.8,1939,0.249,0.45,5
SL,8/26/2022,84.1,"Turner, Justin",line_drive,221,101.8,10,84.8,2232,0.809,0.764,4
SI,8/24/2022,91,"Alberto, Hanser",ground_ball,41,58.6,4,91.1,2052,0.146,0.131,1
SI,8/23/2022,88.7,"Bellinger, Cody",line_drive,286,94.1,20,89.2,2677,0.266,0.279,4
SI,8/23/2022,89.1,"Taylor, Chris",line_drive,218,90.4,17,89.2,2156,0.797,0.77,4
